areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
alto parana,2014-01-31,1,777888.399269104,1.47515121565413,6.35188334218449,20201001,49.4105636539598
alto parana,2014-02-28,2,777888.399269104,3.14032783410657,12.1744018069675,20201001,94.7032593368087
alto parana,2014-03-31,3,777888.399269104,7.45910099635168,54.5298431246192,20201001,424.181323806053
alto parana,2014-04-30,4,777888.399269104,2.0655971989897,15.9271204062317,20201001,123.895221977698
alto parana,2014-05-31,5,777888.399269104,12.5982081866859,61.8899319357842,20201001,481.43460084401
alto parana,2014-06-30,6,777888.399269104,4.17025514910212,97.5540067512599,20201001,758.861301540249
alto parana,2014-07-31,7,777888.399269104,25.2447035851705,40.376755168478,20201001,314.086094456879
alto parana,2014-08-31,8,777888.399269104,1.00000003888011,1.9999991339958,20201001,15.5577612488358
alto parana,2014-09-30,9,777888.399269104,2.69048719296911,7.55615341529773,20201001,58.7784408485773
alto parana,2014-10-31,10,777888.399269104,1.88334103507838,85.4227258419218,20201001,664.493474663761
alto parana,2014-11-30,11,777888.399269104,1.44716654763694,49.6215653316744,20201001,386.000400250835
alto parana,2014-12-31,12,777888.399269104,2.3893378308188,6.65186722935679,20201001,51.7441035119497
alto parana,2015-01-31,1,795531.730300903,1.47515121565413,6.35188334218449,20201001,50.5312474587751
alto parana,2015-02-28,2,795531.730300903,3.14032783410657,12.1744018069675,20201001,96.8512293487533
alto parana,2015-03-31,3,795531.730300903,7.45910099635168,54.5298431246192,20201001,433.802204539651
alto parana,2015-04-30,4,795531.730300903,2.0655971989897,15.9271204062317,20201001,126.705296554803
alto parana,2015-05-31,5,795531.730300903,12.5982081866859,61.8899319357842,20201001,492.354046410795
alto parana,2015-06-30,6,795531.730300903,4.17025514910212,97.5540067512599,20201001,776.073077886158
alto parana,2015-07-31,7,795531.730300903,25.2447035851705,40.376755168478,20201001,321.209899031152
alto parana,2015-08-31,8,795531.730300903,1.00000003888011,1.9999991339958,20201001,15.9106277166798
alto parana,2015-09-30,9,795531.730300903,2.69048719296911,7.55615341529773,20201001,60.1115980089088
alto parana,2015-10-31,10,795531.730300903,1.88334103507838,85.4227258419218,20201001,679.564888960437
alto parana,2015-11-30,11,795531.730300903,1.44716654763694,49.6215653316744,20201001,394.755297285462
alto parana,2015-12-31,12,795531.730300903,2.3893378308188,6.65186722935679,20201001,52.9177144670208
alto parana,2016-01-31,1,813475.925224304,1.47515121565413,6.35188334218449,20201001,51.6710417870037
alto parana,2016-02-29,2,813475.925224304,3.14032783410657,12.1744018069675,20201001,99.0358277397536
alto parana,2016-03-31,3,813475.925224304,7.45910099635168,54.5298431246192,20201001,443.587145881357
alto parana,2016-04-30,4,813475.925224304,2.0655971989897,15.9271204062317,20201001,129.563290086182
alto parana,2016-05-31,5,813475.925224304,12.5982081866859,61.8899319357842,20201001,503.459696435312
alto parana,2016-06-30,6,813475.925224304,4.17025514910212,97.5540067512599,20201001,793.578359013191
alto parana,2016-07-31,7,813475.925224304,25.2447035851705,40.376755168478,20201001,328.455182682328
alto parana,2016-08-31,8,813475.925224304,1.00000003888011,1.9999991339958,20201001,16.2695114597504
alto parana,2016-09-30,9,813475.925224304,2.69048719296911,7.55615341529773,20201001,61.4674889064611
alto parana,2016-10-31,10,813475.925224304,1.88334103507838,85.4227258419218,20201001,694.893309394394
alto parana,2016-11-30,11,813475.925224304,1.44716654763694,49.6215653316744,20201001,403.659487692621
alto parana,2016-12-31,12,813475.925224304,2.3893378308188,6.65186722935679,20201001,54.1113384887024
alto parana,2017-01-31,1,832464.727157593,1.47515121565413,6.35188334218449,20201001,52.8771883338847
alto parana,2017-02-28,2,832464.727157593,3.14032783410657,12.1744018069675,20201001,101.347600785441
alto parana,2017-03-31,3,832464.727157593,7.45910099635168,54.5298431246192,20201001,453.941709786824
alto parana,2017-04-30,4,832464.727157593,2.0655971989897,15.9271204062317,20201001,132.587659433798
